EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
0,0,0,INITIAL_BUFFERING,Starting,0
0,0,0,INITIAL_BUFFERING,Starting,0
0.0001239776611328125,0,1,INITIAL_BUFFERING,Writing,45226
0.001771688461303711,0,1,PLAY,InitialBuffering-Play,0
0.002087116241455078,0,0,PLAY,StillPlaying,45226
2.2995407581329346,2,1,PLAY,Writing,45226.0
4.0024378299713135,4,0,PLAY,StillPlaying,45226.0
8.002546310424805,8,0,BUFFERING,Play-Buffering,0
17.9815411567688,8,1,BUFFERING,Writing,88783.0
17.983186960220337,8,1,PLAY,Buffering-Play,0
17.983502626419067,8,0,PLAY,StillPlaying,88783.0
21.98380470275879,12,0,BUFFERING,Play-Buffering,0
23.48024606704712,12,1,BUFFERING,Writing,45226.0
23.48187279701233,12,1,PLAY,Buffering-Play,0
23.4821834564209,12,0,PLAY,StillPlaying,45226.0
24.810968160629272,13,1,PLAY,Writing,45226.0
25.537384748458862,14,2,PLAY,Writing,45226.0
27.01262140274048,15,3,PLAY,Writing,45226.0
27.482375860214233,16,2,PLAY,StillPlaying,45226.0
28.29050326347351,16,3,PLAY,Writing,45226.0
29.690391302108765,18,4,PLAY,Writing,88783.0
30.767746925354004,19,5,PLAY,Writing,128503.0
31.482374668121338,20,4,PLAY,StillPlaying,45226.0
34.82957077026367,23,5,PLAY,Writing,177437.0
35.4823694229126,24,4,PLAY,StillPlaying,45226.0
39.067368268966675,27,5,PLAY,Writing,217761.0
39.482367515563965,28,4,PLAY,StillPlaying,45226.0
42.11294388771057,30,5,PLAY,Writing,177437.0
43.482372522354126,32,4,PLAY,StillPlaying,88783.0
47.48254132270813,36,3,PLAY,StillPlaying,128503.0
49.77925658226013,38,4,PLAY,Writing,217761.0
51.48252606391907,40,3,PLAY,StillPlaying,177437.0
55.482431173324585,44,2,PLAY,StillPlaying,217761.0
55.82767939567566,44,3,PLAY,Writing,128503.0
59.48241639137268,48,2,PLAY,StillPlaying,177437.0
61.32799506187439,49,3,PLAY,Writing,177437.0
63.4823853969574,52,2,PLAY,StillPlaying,217761.0
65.9821310043335,54,3,PLAY,Writing,88783.0
67.4823784828186,56,2,PLAY,StillPlaying,128503.0
71.45343542098999,59,3,PLAY,Writing,128503.0
71.48236775398254,60,2,PLAY,StillPlaying,177437.0
72.47362542152405,60,3,PLAY,Writing,45226.0
74.69076585769653,63,4,PLAY,Writing,88783.0
75.48240160942078,64,3,PLAY,StillPlaying,88783.0
75.91858649253845,64,4,PLAY,Writing,45226.0
