EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
0,0,0,INITIAL_BUFFERING,Starting,0
0,0,0,INITIAL_BUFFERING,Starting,0
0.00011301040649414062,0,1,INITIAL_BUFFERING,Writing,45226
0.001867055892944336,0,1,PLAY,InitialBuffering-Play,0
0.002450227737426758,0,0,PLAY,StillPlaying,45226
0.2524223327636719,0,1,PLAY,Writing,88783.0
0.6866543292999268,0,2,PLAY,Writing,128503.0
1.3392717838287354,1,3,PLAY,Writing,177437.0
1.8835594654083252,1,4,PLAY,Writing,217761.0
2.2011892795562744,2,5,PLAY,Writing,255865.0
2.511291027069092,2,6,PLAY,Writing,323047.0
3.2097721099853516,3,7,PLAY,Writing,378355.0
4.002999544143677,4,6,PLAY,StillPlaying,88783.0
4.17288875579834,4,7,PLAY,Writing,509091.0
5.090134620666504,5,8,PLAY,Writing,577751.0
5.9533631801605225,5,9,PLAY,Writing,782553.0
7.300761461257935,7,10,PLAY,Writing,1008699.0
8.002822399139404,8,9,PLAY,StillPlaying,128503.0
9.58045244216919,9,10,PLAY,Writing,1207152.0
11.939204931259155,11,11,PLAY,Writing,1473801.0
12.002772569656372,12,10,PLAY,StillPlaying,177437.0
16.002848148345947,16,9,PLAY,StillPlaying,217761.0
19.24230194091797,19,10,PLAY,Writing,2087347.0
20.002803564071655,20,9,PLAY,StillPlaying,255865.0
20.51089572906494,20,10,PLAY,Writing,2409742.0
23.04438281059265,23,11,PLAY,Writing,2944291.0
24.002779245376587,24,10,PLAY,StillPlaying,323047.0
28.002909183502197,28,9,PLAY,StillPlaying,378355.0
31.086615324020386,31,10,PLAY,Writing,2409742.0
32.002875566482544,32,9,PLAY,StillPlaying,509091.0
35.942330837249756,35,10,PLAY,Writing,2944291.0
36.00277757644653,36,9,PLAY,StillPlaying,577751.0
38.61931109428406,38,10,PLAY,Writing,2087347.0
40.0028281211853,40,9,PLAY,StillPlaying,782553.0
42.17823624610901,42,10,PLAY,Writing,2409742.0
44.00279879570007,44,9,PLAY,StillPlaying,1008699.0
44.37678647041321,44,10,PLAY,Writing,2087347.0
46.44325017929077,46,11,PLAY,Writing,2409742.0
48.00281882286072,48,10,PLAY,StillPlaying,1207152.0
52.00293779373169,52,9,PLAY,StillPlaying,1473801.0
53.06952786445618,53,10,PLAY,Writing,2944291.0
55.57983946800232,55,11,PLAY,Writing,2409742.0
56.00281357765198,56,10,PLAY,StillPlaying,2087347.0
60.00281119346619,60,9,PLAY,StillPlaying,2409742.0
61.99833345413208,61,10,PLAY,Writing,2944291.0
64.0028247833252,64,9,PLAY,StillPlaying,2944291.0
64.91414332389832,64,10,PLAY,Writing,2087347.0
66.43479800224304,66,11,PLAY,Writing,1473801.0
68.00445175170898,68,10,PLAY,StillPlaying,2409742.0
71.45115828514099,71,11,PLAY,Writing,2087347.0
72.00280833244324,72,10,PLAY,StillPlaying,2944291.0
76.00288486480713,76,9,PLAY,StillPlaying,2087347.0
77.1395812034607,77,10,PLAY,Writing,2409742.0
79.57562971115112,79,11,PLAY,Writing,2944291.0
80.00277757644653,80,10,PLAY,StillPlaying,2409742.0
84.0028760433197,84,9,PLAY,StillPlaying,2087347.0
86.1922173500061,86,10,PLAY,Writing,3340509.0
87.73271942138672,87,11,PLAY,Writing,3613836.0
88.00278043746948,88,10,PLAY,StillPlaying,2409742.0
