EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
0,0,0,INITIAL_BUFFERING,Starting,0
0,0,0,INITIAL_BUFFERING,Starting,0
0.00011301040649414062,0,1,INITIAL_BUFFERING,Writing,45226
0.001873016357421875,0,1,PLAY,InitialBuffering-Play,0
0.002271890640258789,0,0,PLAY,StillPlaying,45226
0.04861855506896973,0,1,PLAY,Writing,88783.0
0.1266040802001953,0,2,PLAY,Writing,128503.0
0.2540426254272461,0,3,PLAY,Writing,177437.0
0.39859509468078613,0,4,PLAY,Writing,217761.0
0.5310633182525635,0,5,PLAY,Writing,255865.0
0.6648139953613281,0,6,PLAY,Writing,323047.0
0.9553372859954834,0,7,PLAY,Writing,378355.0
1.3606481552124023,1,8,PLAY,Writing,509091.0
1.851118564605713,1,9,PLAY,Writing,577751.0
2.4252028465270996,2,10,PLAY,Writing,782553.0
3.1276843547821045,3,11,PLAY,Writing,1008699.0
4.002615690231323,4,10,PLAY,StillPlaying,88783.0
7.957391977310181,7,11,PLAY,Writing,1207152.0
8.00260591506958,8,10,PLAY,StillPlaying,128503.0
12.002643823623657,12,9,PLAY,StillPlaying,177437.0
13.00031852722168,12,10,PLAY,Writing,1473801.0
14.303173303604126,14,11,PLAY,Writing,2087347.0
16.002869129180908,16,10,PLAY,StillPlaying,217761.0
19.006646394729614,19,11,PLAY,Writing,2409742.0
20.002615928649902,20,10,PLAY,StillPlaying,255865.0
24.002710819244385,24,9,PLAY,StillPlaying,323047.0
24.29948401451111,24,10,PLAY,Writing,2944291.0
26.17143225669861,26,11,PLAY,Writing,3340509.0
28.002624988555908,28,10,PLAY,StillPlaying,378355.0
31.529814958572388,31,11,PLAY,Writing,3613836.0
32.00261330604553,32,10,PLAY,StillPlaying,509091.0
36.00283765792847,36,9,PLAY,StillPlaying,577751.0
37.838627576828,37,10,PLAY,Writing,3936261.0
40.0026695728302,40,9,PLAY,StillPlaying,782553.0
42.4088613986969,42,10,PLAY,Writing,3936261.0
44.00287413597107,44,9,PLAY,StillPlaying,1008699.0
44.364704608917236,44,10,PLAY,Writing,3936261.0
45.1336784362793,45,11,PLAY,Writing,3936261.0
48.00265717506409,48,10,PLAY,StillPlaying,1207152.0
51.09489989280701,51,11,PLAY,Writing,3936261.0
52.00262713432312,52,10,PLAY,StillPlaying,1473801.0
56.00287079811096,56,9,PLAY,StillPlaying,2087347.0
56.21612048149109,56,10,PLAY,Writing,3936261.0
57.551490783691406,57,11,PLAY,Writing,3936261.0
60.00261092185974,60,10,PLAY,StillPlaying,2409742.0
63.39347004890442,63,11,PLAY,Writing,3936261.0
64.002610206604,64,10,PLAY,StillPlaying,2944291.0
68.00263237953186,68,9,PLAY,StillPlaying,3340509.0
68.41869139671326,68,10,PLAY,Writing,3936261.0
69.20901656150818,69,11,PLAY,Writing,3936261.0
72.00266528129578,72,10,PLAY,StillPlaying,3613836.0
75.08165884017944,75,11,PLAY,Writing,3936261.0
76.00286102294922,76,10,PLAY,StillPlaying,3936261.0
80.00272226333618,80,9,PLAY,StillPlaying,3936261.0
82.07256031036377,82,10,PLAY,Writing,3936261.0
84.00267219543457,84,9,PLAY,StillPlaying,3936261.0
84.41717672348022,84,10,PLAY,Writing,3936261.0
85.84913635253906,85,11,PLAY,Writing,3936261.0
88.00263237953186,88,10,PLAY,StillPlaying,3936261.0
91.21712231636047,91,11,PLAY,Writing,3936261.0
92.00264978408813,92,10,PLAY,StillPlaying,3936261.0
96.00267171859741,96,9,PLAY,StillPlaying,3936261.0
97.05247259140015,97,10,PLAY,Writing,3936261.0
98.81558561325073,98,11,PLAY,Writing,3936261.0
100.00263738632202,100,10,PLAY,StillPlaying,3936261.0
104.002760887146,104,9,PLAY,StillPlaying,3936261.0
104.94513154029846,104,10,PLAY,Writing,3936261.0
106.70834279060364,106,11,PLAY,Writing,3936261.0
108.00264739990234,108,10,PLAY,StillPlaying,3936261.0
