EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
0,0,0,INITIAL_BUFFERING,Starting,0
0,0,0,INITIAL_BUFFERING,Starting,0
0.000125885009765625,0,1,INITIAL_BUFFERING,Writing,45226
0.0018138885498046875,0,1,PLAY,InitialBuffering-Play,0
0.002240896224975586,0,0,PLAY,StillPlaying,45226
0.402801513671875,0,1,PLAY,Writing,88783.0
1.0878915786743164,1,2,PLAY,Writing,128503.0
2.2091424465179443,2,3,PLAY,Writing,177437.0
3.685563802719116,3,4,PLAY,Writing,217761.0
4.002627611160278,4,3,PLAY,StillPlaying,88783.0
4.881251573562622,4,4,PLAY,Writing,255865.0
6.152736186981201,6,5,PLAY,Writing,323047.0
8.002608060836792,8,4,PLAY,StillPlaying,128503.0
8.319852590560913,8,5,PLAY,Writing,378355.0
11.385823011398315,11,6,PLAY,Writing,509091.0
12.002591371536255,12,5,PLAY,StillPlaying,177437.0
14.175555229187012,14,6,PLAY,Writing,577751.0
16.00264024734497,16,5,PLAY,StillPlaying,217761.0
18.127573490142822,18,6,PLAY,Writing,782553.0
20.002591371536255,20,5,PLAY,StillPlaying,255865.0
21.39701557159424,21,6,PLAY,Writing,577751.0
24.00277853012085,24,5,PLAY,StillPlaying,323047.0
25.969237804412842,25,6,PLAY,Writing,782553.0
28.00274157524109,28,5,PLAY,StillPlaying,378355.0
29.41987919807434,29,6,PLAY,Writing,577751.0
32.00272512435913,32,5,PLAY,StillPlaying,509091.0
33.63017439842224,33,6,PLAY,Writing,782553.0
35.24876809120178,35,7,PLAY,Writing,577751.0
36.002673625946045,36,6,PLAY,StillPlaying,577751.0
39.02357077598572,39,7,PLAY,Writing,782553.0
40.00268268585205,40,6,PLAY,StillPlaying,782553.0
41.88705515861511,41,7,PLAY,Writing,577751.0
44.00259971618652,44,6,PLAY,StillPlaying,577751.0
45.86046648025513,45,7,PLAY,Writing,782553.0
48.002601861953735,48,6,PLAY,StillPlaying,782553.0
48.84879159927368,48,7,PLAY,Writing,577751.0
52.002800941467285,52,6,PLAY,StillPlaying,577751.0
54.80993056297302,54,7,PLAY,Writing,782553.0
56.0026376247406,56,6,PLAY,StillPlaying,782553.0
59.89748239517212,59,7,PLAY,Writing,577751.0
60.00259757041931,60,6,PLAY,StillPlaying,577751.0
62.735680103302,62,7,PLAY,Writing,509091.0
64.0027666091919,64,6,PLAY,StillPlaying,782553.0
65.57907795906067,65,7,PLAY,Writing,577751.0
66.5096595287323,66,8,PLAY,Writing,378355.0
68.00260472297668,68,7,PLAY,StillPlaying,577751.0
68.23827648162842,68,8,PLAY,Writing,509091.0
69.56303334236145,69,9,PLAY,Writing,378355.0
71.97752332687378,71,10,PLAY,Writing,509091.0
72.002610206604,72,9,PLAY,StillPlaying,782553.0
74.59177279472351,74,10,PLAY,Writing,577751.0
76.00259566307068,76,9,PLAY,StillPlaying,577751.0
78.64103507995605,78,10,PLAY,Writing,782553.0
80.00279402732849,80,9,PLAY,StillPlaying,782553.0
81.54266452789307,81,10,PLAY,Writing,577751.0
84.00264406204224,84,9,PLAY,StillPlaying,577751.0
85.85538387298584,85,10,PLAY,Writing,782553.0
88.0026068687439,88,9,PLAY,StillPlaying,509091.0
88.39858603477478,88,10,PLAY,Writing,577751.0
92.0026433467865,92,9,PLAY,StillPlaying,577751.0
92.50423240661621,92,10,PLAY,Writing,782553.0
96.00261735916138,96,9,PLAY,StillPlaying,378355.0
96.79088139533997,96,10,PLAY,Writing,577751.0
100.0025999546051,100,9,PLAY,StillPlaying,509091.0
100.69955563545227,100,10,PLAY,Writing,782553.0
104.00280094146729,104,9,PLAY,StillPlaying,378355.0
104.2452597618103,104,10,PLAY,Writing,577751.0
108.00279664993286,108,9,PLAY,StillPlaying,509091.0
108.19755125045776,108,10,PLAY,Writing,782553.0
111.49891710281372,111,11,PLAY,Writing,577751.0
112.00259900093079,112,10,PLAY,StillPlaying,577751.0
116.00269889831543,116,9,PLAY,StillPlaying,782553.0
120.00266432762146,120,8,PLAY,StillPlaying,577751.0
120.26447939872742,120,9,PLAY,Writing,782553.0
123.64414143562317,123,10,PLAY,Writing,577751.0
124.00266695022583,124,9,PLAY,StillPlaying,782553.0
127.61904859542847,127,10,PLAY,Writing,782553.0
128.00260186195374,128,9,PLAY,StillPlaying,577751.0
130.09604334831238,130,10,PLAY,Writing,577751.0
132.00264954566956,132,9,PLAY,StillPlaying,782553.0
134.0627760887146,134,10,PLAY,Writing,782553.0
136.00259494781494,136,9,PLAY,StillPlaying,577751.0
136.3767054080963,136,10,PLAY,Writing,577751.0
140.00261306762695,140,9,PLAY,StillPlaying,782553.0
140.16518259048462,140,10,PLAY,Writing,782553.0
143.07059144973755,143,11,PLAY,Writing,577751.0
144.00259518623352,144,10,PLAY,StillPlaying,577751.0
148.00260972976685,148,9,PLAY,StillPlaying,782553.0
151.37052989006042,151,10,PLAY,Writing,782553.0
152.00259828567505,152,9,PLAY,StillPlaying,577751.0
153.36534762382507,153,10,PLAY,Writing,577751.0
156.00262665748596,156,9,PLAY,StillPlaying,782553.0
157.35700845718384,157,10,PLAY,Writing,782553.0
159.23309016227722,159,11,PLAY,Writing,577751.0
160.00258779525757,160,10,PLAY,StillPlaying,577751.0
164.0025999546051,164,9,PLAY,StillPlaying,782553.0
166.79382133483887,166,10,PLAY,Writing,782553.0
168.00258874893188,168,9,PLAY,StillPlaying,577751.0
169.2268693447113,169,10,PLAY,Writing,577751.0
172.00261235237122,172,9,PLAY,StillPlaying,782553.0
173.38394808769226,173,10,PLAY,Writing,782553.0
176.00258946418762,176,9,PLAY,StillPlaying,577751.0
176.30734705924988,176,10,PLAY,Writing,577751.0
180.00262427330017,180,9,PLAY,StillPlaying,782553.0
180.8830988407135,180,10,PLAY,Writing,782553.0
182.5467813014984,182,11,PLAY,Writing,577751.0
184.00260281562805,184,10,PLAY,StillPlaying,577751.0
188.00278997421265,188,9,PLAY,StillPlaying,782553.0
189.76020407676697,189,10,PLAY,Writing,782553.0
